0.00	5.33	12.83	0.00	0.08	91.76	0.03	0.03	8.09	0.01	20.66	0.12	16.48	40.30	147.01	1.87	0.03	2.49	18.11	0.03	0.01	1.12	14.46	31.47	21.88	9.07	7.43	40.30	0.00	1.06	0.00	0.51	0.00	0.00	0.00	0.13	0.04	0.44	1.44	0.00	0.16	5.50	48.49	0.04	0.64	87.43	9.91	10.03	19.74	16.24	0.09	1.48	4.88	0.39	35.86	0.00	16.09	1.72	0.00	26.56	15.30	0.00	0.00	4.88	0.00	0.00	1.08	0.03	0.00	21.08	0.03	3.90	0.00	9.23	0.00	0.37	1.71	0.14	0.00	0.05	81.80	1.21	0.00	59.21	0.03	0.00	0.16	4.15	0.00	2.09	30.71	1.14	0.00	4.91	0.00	0.01	55.35	0.85	0.51	5.17	0.26	0.47	0.11	0.00	0.03	0.00	1.92	4.16	0.00	17.77	1.36	0.48	0.05	0.01	15.21	6.74	0.00	0.01	8.75	0.03	0.03	0.00	0.00	38.08	5.26	0.07	8.01	1.83	0.00	0.00	0.00	0.11	0.59	0.24	2.84	7.59	0.18	0.00	52.13	0.01	11.15	34.41	14.29	2.53	11.63	0.00	3.71	2.17	0.03	0.00	15.22	5.51	0.07	28.89	0.07	0.17	0.30	11.17	0.06	3.66	0.00	0.00	0.00	0.00	0.00	7.03	15.99	0.00	0.14	8.73	0.00	0.00	0.00	0.06	0.00	0.00	0.29	0.00	25.40	0.00	0.00	30.32	0.37	0.00	2.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	229.18	0.00	0.00	0.00	4.42	0.00	3.21	0.07	11.00	0.07	8.58	18.58	3.74	0.00	1.68	0.02	0.00	30.06	5.25	1.95	0.08	0.01	17.18	24.60	18.02	0.31	0.84	1.93	7.83	5.18	0.07	0.00	0.00	0.00	4.29	0.03	5.31	0.00	4.39	0.00	0.00	0.11	0.00
0.00	0.00	0.00	1.28	0.01	0.20	0.01	0.00	45.96	22.84	10.70	0.00	0.01	0.00	14.71	0.11	0.01	0.00	0.99	0.01	0.22	0.03	1.08	0.19	17.08	0.00	0.06	0.10	0.00	57.19	0.56	0.00	0.00	0.00	10.41	0.00	0.01	0.00	0.00	0.01	0.17	0.00	0.00	14.16	0.00	74.21	0.00	0.00	3.88	0.00	0.03	2.19	0.00	0.00	1.35	17.93	0.00	0.00	0.16	22.15	0.00	0.04	0.01	85.38	0.00	16.18	0.00	1.15	0.00	9.35	0.00	0.03	0.13	1.66	25.69	0.27	0.00	0.00	0.00	0.00	0.44	0.01	0.42	0.18	21.42	0.00	20.20	0.00	0.00	0.00	11.55	14.81	95.45	0.00	0.00	38.93	0.00	6.38	0.00	6.17	0.00	0.06	20.00	3.91	7.60	4.11	0.01	23.96	7.81	7.78	1.21	8.41	40.11	1.01	0.00	0.05	50.08	5.24	0.01	0.00	10.46	2.06	0.00	0.02	0.00	0.00	7.79	0.19	88.07	5.50	4.38	0.00	0.02	0.68	0.00	8.13	0.47	28.93	0.13	19.59	0.00	0.00	0.00	24.30	0.00	0.00	0.48	12.97	0.00	0.00	0.00	1.27	0.00	0.28	0.00	0.02	0.00	0.15	20.21	0.69	0.00	41.89	0.00	2.23	1.01	0.00	0.14	0.02	12.41	0.00	0.30	0.01	0.01	4.67	23.81	0.66	12.89	0.02	0.00	2.63	11.66	101.19	0.00	0.13	27.52	2.41	3.26	1.18	0.00	0.00	0.27	35.69	0.05	0.00	11.81	0.01	0.75	0.00	0.41	0.00	22.88	0.22	6.67	0.00	0.03	0.00	0.02	0.00	0.02	0.00	10.53	11.42	0.00	0.00	54.39	0.00	44.30	5.35	0.29	11.74	0.00	0.00	16.38	0.00	0.10	1386.66	7.02	3.27	8.64	0.01	1.00	12.50	0.12	21.06	3.99	13.27	0.00	0.00
4.96	0.19	0.06	8.93	0.00	12.70	0.81	0.00	0.10	0.00	0.16	12.35	0.83	51.91	0.17	0.08	0.17	2.03	0.00	27.56	65.89	6.98	17.55	0.00	2.11	0.00	0.00	0.00	0.00	0.03	0.26	0.00	0.00	0.00	0.00	21.11	0.07	1.33	5.89	2.46	0.06	6.31	2.92	0.00	17.79	83.46	1.53	94.81	0.00	10.37	0.01	0.00	1.67	1.98	0.00	19.05	1055.65	41.79	37.50	11.42	0.00	8.36	0.17	0.00	0.00	0.00	0.36	0.01	0.10	17.10	0.04	0.00	123.58	0.02	0.20	0.00	34.07	5.62	2.15	7.20	0.00	0.04	0.00	0.90	5.00	2.90	17.97	0.00	0.00	0.00	103.99	0.00	0.08	7.99	2.22	3.18	6.86	0.00	0.00	0.07	3.79	0.77	0.00	16.42	6.11	0.19	4.41	24.99	0.05	0.00	0.18	3.10	0.01	2.34	0.15	0.00	0.00	66.02	0.00	0.00	0.00	15.40	0.01	0.22	9.36	2.98	0.00	2.46	0.00	0.01	0.00	5.77	2.17	0.00	0.00	0.00	5.72	0.06	0.76	0.00	3.51	0.05	40.56	0.33	1.24	45.58	22.61	0.00	0.20	0.01	0.00	4.77	11.14	0.00	4.11	5.43	0.00	0.00	0.39	5.02	0.02	0.00	0.09	8.14	0.00	0.05	10.15	0.00	0.00	0.00	0.00	0.00	27.68	0.00	6.66	0.41	0.22	0.00	0.00	0.00	0.00	0.14	0.39	29.53	0.00	19.01	4.15	1.12	2.09	0.60	3.47	50.22	0.00	0.00	0.01	0.01	0.00	163.85	0.00	0.01	20.75	0.00	4.43	0.00	18.29	0.00	0.09	0.01	0.13	17.38	0.10	0.00	1.42	1.04	0.03	0.00	0.02	0.00	2.59	48.93	1.96	0.05	19.79	11.76	23.92	2.51	0.00	47.56	2.13	61.92	0.00	0.00	3.00	0.01	49.63	16.54	101.43	0.00
7.56	17.81	7.59	0.37	20.78	149.63	17.22	0.66	0.00	54.94	0.01	0.00	40.89	11.58	0.01	0.00	7.81	0.00	0.00	16.37	0.00	0.05	68.59	0.00	0.00	0.00	0.05	0.06	0.00	0.00	0.02	0.00	20.68	0.90	81.37	9.80	0.00	0.46	0.83	0.50	54.80	6.25	0.00	0.00	14.98	0.00	0.03	0.00	1.33	0.00	18.87	5.90	0.00	16.52	0.15	0.00	0.00	0.00	0.11	19.87	0.00	383.26	0.00	49.82	0.86	6.43	0.00	0.00	0.00	52.01	0.03	13.63	0.00	0.06	0.00	33.22	0.08	0.09	6.64	0.00	2.15	29.08	0.00	46.19	0.22	12.78	0.00	0.00	14.52	0.00	5.86	4.93	0.24	0.17	0.68	4.57	0.00	18.58	0.00	0.03	0.04	10.16	0.00	0.00	0.00	2.55	0.02	3.31	0.00	0.00	0.62	0.09	0.00	2.26	14.29	0.48	5.47	0.35	0.00	5.72	0.00	0.00	0.00	0.22	37.32	2.00	0.00	6.06	0.00	0.13	1.16	0.09	0.00	0.00	0.45	1.36	25.07	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	3.44	0.97	9.48	0.21	0.01	0.41	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	13.19	0.18	0.00	9.80	10.84	0.82	1.54	0.02	0.01	0.63	0.25	0.01	0.02	3.42	26.39	0.19	0.00	0.42	10.17	0.07	0.00	0.05	33.61	0.00	0.14	2.04	0.00	15.73	5.63	0.04	0.00	1.63	6.53	54.61	0.05	58.91	2.12	0.38	0.29	5.94	1.25	0.00	0.00	12.28	17.59	0.58	0.00	0.00	4.67	0.00	0.00	0.01	0.00	0.09	0.05	0.00	0.00	0.00	3.25	0.00	48.88	12.01	19.59	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.05	0.00	0.00	0.00	17.13	7.21	0.10	0.02	33.60
0.00	0.21	0.28	0.08	0.00	0.38	18.23	6.96	0.00	6.29	0.00	0.04	3.22	0.00	6.04	0.00	0.00	1.11	0.00	0.00	13.50	0.00	0.00	0.00	10.03	0.00	0.06	1.62	2.14	0.00	92.34	1.66	13.74	23.03	6.31	0.00	4.20	0.00	0.00	16.26	0.00	0.02	1.70	0.00	2.52	0.03	0.00	0.00	0.00	0.00	0.01	58.96	0.01	0.00	0.15	0.07	0.00	2.07	0.07	0.00	9.11	0.00	1.16	0.01	0.01	2.36	0.05	74.28	0.55	26.76	0.05	400.19	0.00	6.26	0.21	0.88	4.71	15.67	0.01	0.60	0.00	0.00	0.00	0.00	2.77	0.00	4.11	0.00	0.00	8.83	0.00	0.05	0.00	0.03	0.00	0.00	38.42	3.92	0.35	0.00	0.00	0.00	0.01	2.38	20.09	0.00	0.00	0.61	0.02	0.00	0.00	0.01	99.07	0.23	12.83	1.77	0.80	0.00	1.63	0.00	1.19	0.01	0.14	0.00	0.01	0.00	95.22	2.12	0.86	2.90	36.26	6.52	12.40	0.00	0.00	0.00	1.93	7.52	0.00	2.35	0.00	0.01	0.00	0.12	5.08	29.57	11.07	0.00	4.32	0.00	33.48	0.28	0.00	0.00	0.15	0.79	0.00	0.04	0.07	0.00	9.75	0.08	29.00	5.08	70.56	0.45	6.72	0.03	9.99	0.87	28.81	0.02	0.16	0.09	39.06	0.00	0.26	0.00	2.83	0.03	0.00	0.00	5.44	0.00	1017.02	0.00	4.81	13.64	0.02	22.62	0.00	0.00	0.03	38.84	7.42	47.19	0.06	0.01	0.47	0.00	1.35	0.00	2.03	0.00	5.41	0.00	0.00	7.46	0.00	0.00	0.00	0.00	0.02	0.27	0.00	0.00	0.00	0.00	0.00	0.99	0.28	10.04	6.04	0.14	0.01	5.24	0.03	0.01	0.03	1.71	0.35	6.24	5.73	8.80	0.00	0.00	3.90	0.00
0.00	6.23	0.64	0.01	2.59	0.00	15.30	0.00	1.19	0.00	2.64	0.00	29.95	0.11	0.00	0.41	1.11	0.01	0.00	0.01	4.50	0.19	0.14	0.01	9.15	1.97	0.00	0.00	4.07	0.00	0.00	1.89	0.00	0.00	6.76	4.31	0.00	0.11	0.00	0.00	0.13	0.00	0.00	0.02	0.00	0.00	12.35	53.83	0.07	0.47	0.01	0.20	2.90	22.07	0.00	2.35	12.24	3.79	0.00	0.33	12.09	0.09	0.00	3.30	0.52	0.22	8.87	0.00	6.09	0.01	10.41	37.87	0.00	18.10	5.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	28.14	0.00	0.00	0.00	102.02	0.04	0.10	0.00	0.20	0.00	0.02	0.00	0.00	0.00	105.70	1.56	0.00	0.00	0.00	60.24	9.80	12.36	0.00	0.04	8.83	0.00	87.85	0.03	0.00	1.40	3.84	54.42	10.56	26.10	0.16	26.17	23.88	0.00	10.05	0.25	0.00	16.06	0.06	0.00	45.35	66.24	0.26	9.81	0.00	0.11	78.51	3.51	112.27	5.89	0.00	20.41	0.02	3.09	0.00	0.07	16.16	0.43	0.01	0.00	0.06	0.01	0.00	0.00	0.00	0.29	16.26	13.24	0.05	0.86	0.02	1.36	0.56	19.61	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53	5.38	0.00	0.00	3.40	0.01	11.16	0.00	0.10	0.00	7.11	0.00	0.67	6.81	0.94	0.00	32.62	0.00	0.00	0.03	0.14	1.18	27.78	0.00	99.07	10.99	0.00	8.10	0.10	0.07	4.48	0.15	9.33	18.80	2.44	0.16	0.00	0.00	0.44	15.73	7.87	0.17	6.84	7.24	0.79	0.00	0.00	0.28	0.00	0.05	1.40	0.01	0.09	1.40	0.21	1.06	0.00	0.28	0.01	18.00	0.16	0.00	0.14	0.00
25.70	0.01	0.00	0.00	0.05	0.13	3.89	0.00	0.00	33.80	0.00	0.19	2.27	0.04	0.00	1.06	0.59	0.00	4.07	65.83	0.00	6.57	2.27	0.00	3.43	0.01	0.08	10.02	0.03	1083.80	0.00	0.11	1.79	0.05	0.00	0.03	7.85	0.08	0.19	9.95	0.00	0.00	0.00	8.69	20.48	0.00	12.77	0.05	0.00	6.47	55.91	0.00	0.19	21.65	0.00	0.00	0.00	0.04	0.00	0.00	572.53	0.02	0.00	8.42	0.03	0.02	7.43	0.00	10.10	0.00	44.39	0.01	126.60	0.02	25.03	4.02	1.07	0.00	0.00	17.83	0.00	63.09	0.00	0.15	0.82	0.70	40.79	45.35	0.11	0.10	18.24	2.08	0.08	0.00	0.28	0.00	0.00	0.05	1.03	16.27	13.84	4.87	0.00	2.03	0.58	0.00	0.00	18.31	0.23	0.00	0.02	0.12	0.01	0.44	0.01	0.01	0.00	0.00	0.05	5.42	0.00	0.00	0.13	1.03	0.03	0.19	3.02	0.17	5.66	0.75	0.00	0.03	51.90	0.00	0.00	0.96	0.24	0.00	52.20	3.46	0.05	0.14	0.01	0.09	0.01	0.00	1.41	0.09	17.72	53.20	0.00	0.00	0.00	0.84	27.67	0.19	50.65	0.00	0.22	0.00	0.00	0.00	0.04	0.26	4.61	0.40	0.00	0.01	0.00	3.81	0.00	2.13	6.38	3.35	0.00	0.00	5.37	0.00	0.00	0.00	5.42	0.00	0.00	0.04	1.01	4.06	0.02	0.01	16.72	30.75	0.00	0.00	2.20	3.28	5.18	5.92	0.00	0.00	21.49	5.16	0.01	0.31	15.71	19.10	17.24	0.28	9.15	0.61	11.56	0.00	15.44	38.70	19.11	0.00	0.00	0.10	0.00	0.04	0.05	0.00	0.27	0.18	0.00	15.49	0.00	0.60	0.17	0.00	8.67	582.17	6.06	17.64	0.00	0.24	28.41	0.46	13.01	0.16
0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.91	51.37	0.00	0.97	0.00	0.00	4.16	10.62	0.00	0.00	0.00	0.04	93.45	2.18	0.01	0.04	0.00	2.41	0.00	0.00	0.00	0.00	3.26	0.09	0.08	27.11	0.00	0.00	0.00	11.11	55.21	10.75	0.04	25.27	0.00	0.00	0.18	9.25	7.19	0.02	0.10	0.04	0.01	0.07	3.34	0.00	0.08	8.24	0.00	1.44	0.00	0.01	0.00	0.00	13.96	3.09	3.00	0.00	3.36	2.51	0.02	0.49	0.01	0.09	0.00	0.01	0.06	4.09	0.00	12.49	0.00	0.00	0.05	0.00	29.80	5.59	0.00	0.00	0.00	0.01	0.13	0.00	0.00	0.01	0.00	13.47	18.34	0.07	8.54	0.50	0.00	17.60	0.00	0.00	0.10	140.44	2379.58	0.10	35.59	0.00	0.03	0.00	0.00	16.07	0.00	7.71	0.00	3.59	0.39	56.31	3.65	0.00	0.06	0.00	0.00	216.17	0.00	0.06	0.00	30.04	1.50	0.00	0.00	0.00	1.00	0.00	0.00	0.06	10.85	0.40	18.75	0.00	13.03	10.79	0.08	0.00	0.04	17.42	6.23	0.03	10.18	3.19	8.42	0.03	53.18	30.14	0.00	0.00	0.02	1.77	0.77	0.09	0.00	173.97	0.10	119.53	1.64	0.00	0.00	11.20	21.60	2.60	13.09	0.00	0.00	0.22	0.47	1.80	0.01	6.45	0.00	0.00	0.00	0.00	0.00	0.02	4.44	0.00	0.00	840.19	0.08	0.35	0.05	12.27	0.07	0.12	9.04	5.18	0.01	0.02	0.00	0.00	4.33	4.75	0.36	0.00	3.46	38.44	0.00	13.91	0.67	26.63	23.88	0.01	0.00	10.29	6.91	0.00	0.00	2.67	0.00	37.18	0.00	0.24	0.04	0.00	0.00	7.91	0.07	5.67	0.18	3.51	0.00	0.00	0.15	0.71	0.00	0.00	0.00	0.00
3.07	25.13	20.77	2.46	0.00	0.00	15.00	0.00	0.00	0.00	0.33	0.00	0.00	1.09	0.00	11.12	0.30	129.66	0.00	0.00	0.14	14.60	0.00	0.02	2.46	5.61	54.04	0.10	0.00	0.41	14.21	0.25	0.06	2.13	0.00	0.97	0.00	0.00	0.00	14.04	54.97	0.00	0.00	0.02	1.48	29.68	0.00	0.00	3.02	0.00	0.00	0.00	0.00	0.03	10.00	0.05	47.20	0.00	0.00	0.00	6.58	1.26	26.20	9.23	10.20	0.00	21.76	1.40	35.60	8.70	0.00	0.00	0.00	0.00	0.04	42.14	0.15	14.26	0.25	0.00	0.02	6.69	0.00	0.13	0.00	0.01	0.00	17.62	14.60	33.49	0.01	0.01	1.33	7.29	53.23	0.00	14.42	0.00	0.00	10.73	0.00	0.60	18.95	1.77	0.00	0.88	2.14	0.34	13.05	0.12	0.00	10.12	0.00	0.00	0.10	31.49	0.00	13.71	0.00	0.07	0.08	0.01	0.33	0.00	0.01	0.02	0.00	13.69	56.04	3.58	0.11	16.49	21.23	0.00	1.96	6.82	33.25	8.12	4.58	284.52	0.75	0.00	0.09	1.20	4.87	11.34	38.04	0.00	0.03	0.00	0.00	0.00	4.24	2.11	0.00	263.50	0.04	0.00	41.58	5.63	1.71	0.00	0.26	0.06	32.15	9.63	0.26	16.82	0.00	0.00	3.61	0.51	50.60	0.00	0.40	0.05	0.03	0.12	0.06	0.00	2.22	0.00	7.60	0.00	0.00	0.00	13.70	1.62	0.05	2.84	0.03	0.00	0.00	22.86	0.00	13.81	4.01	0.05	20.39	0.00	13.32	0.00	33.37	4.95	0.00	10.13	0.00	4.98	0.00	7.20	13.09	2.00	9.56	2.45	3.96	1.98	0.38	3.11	0.00	2.43	0.02	10.12	0.02	0.00	8.28	2.22	0.03	11.69	2.50	1.30	18.02	44.74	2.59	11.97	0.66	0.00	1.27	0.00
3.24	0.02	3.93	0.34	0.06	1.54	0.04	0.04	19.09	0.00	16.43	0.05	16.04	0.00	2.34	0.14	13.78	0.37	170.48	62.18	0.11	0.00	0.20	0.06	0.00	0.00	2.28	71.60	21.93	0.00	5.72	0.00	0.50	0.00	0.15	2.90	2.77	0.00	0.00	7.20	0.72	0.00	1.55	0.00	0.00	11.98	4.23	23.35	10.79	17.80	2.23	1.59	0.16	0.00	0.00	7.32	6.86	0.00	1.93	0.20	0.00	0.00	88.44	0.00	4.48	21.81	17.35	6.61	48.91	22.33	0.12	0.00	0.00	42.38	7.78	0.68	0.35	5.24	0.66	1.68	0.00	0.00	20.56	0.00	41.51	0.09	0.00	2.45	19.03	52.74	154.27	0.00	0.00	32.35	0.07	0.00	9.49	0.00	0.00	4.27	0.47	0.00	7.34	2.21	0.04	0.00	0.12	0.00	0.00	7.35	12.65	0.04	0.60	0.00	0.00	0.00	0.00	9.93	0.00	0.00	4.65	0.01	0.00	0.00	5.89	0.05	13.20	18.84	0.05	0.00	0.00	180.11	2.28	0.04	2.68	0.32	0.00	0.00	0.00	0.18	1.21	10.52	4.47	0.00	0.26	11.32	0.01	0.02	0.00	9.41	0.00	0.00	0.00	0.00	2.21	0.29	8.02	7.65	0.00	0.63	0.00	0.00	0.00	2.85	5.46	0.00	13.44	0.00	0.00	0.00	0.06	0.00	7.12	0.00	2.78	0.00	9.34	7.19	60.76	17.29	10.08	0.00	0.00	0.00	12.65	2.27	0.00	0.02	0.28	0.00	0.04	7.97	1.46	5.52	0.08	0.00	0.05	0.00	5.57	31.08	0.00	4.22	0.60	0.00	19.06	0.00	0.01	69.94	0.45	0.41	0.00	0.02	7.05	0.12	0.24	0.04	0.00	0.00	0.00	0.00	0.04	14.33	7.76	1.66	0.01	0.00	1.44	0.00	0.00	14.18	0.05	0.00	0.69	8.38	0.05	0.00	15.83	0.00
0.00	0.00	0.79	3.89	0.15	0.00	0.02	0.00	1.52	0.00	1321.56	40.05	10.83	0.08	0.01	0.00	0.00	46.50	0.10	0.00	0.00	0.18	15.32	0.00	0.00	0.01	0.00	55.55	37.51	0.41	0.00	0.94	6.15	0.00	0.00	0.02	14.27	0.06	0.00	19.40	7.76	0.00	0.07	15.86	1.64	0.00	23.48	1.62	7.16	0.01	39.69	2.01	0.06	0.00	0.10	0.65	2.08	16.11	2.25	2.75	0.00	0.06	0.00	0.01	5.42	1.25	0.07	0.02	0.05	25.20	0.00	0.00	0.00	0.81	0.00	3.70	0.01	2.57	0.00	0.00	1.51	0.00	0.00	0.25	18.78	4.51	4.80	12.04	9.82	0.00	2.53	0.00	0.03	9.39	0.00	0.02	0.00	0.00	2.21	0.00	0.00	5.88	0.00	0.01	3.44	0.00	0.00	0.34	2.37	0.00	0.00	0.41	7.47	0.02	0.05	11.55	0.19	0.00	0.00	0.00	0.00	0.00	2.95	0.37	0.69	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.10	6.82	0.00	0.00	0.05	0.00	0.00	0.23	0.29	5.66	0.00	0.00	0.43	0.12	0.05	2.48	33.39	0.00	0.01	0.00	0.23	0.02	0.00	0.63	0.00	3.87	0.01	0.00	0.00	295.90	0.16	10.56	0.06	0.00	0.25	0.00	0.00	0.02	29.65	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.29	1.25	7.76	0.00	6.37	4.86	0.00	0.00	8.86	0.00	137.48	0.09	0.00	0.05	0.25	6.19	0.00	0.00	1.27	0.01	0.00	0.02	0.09	5.79	0.01	0.06	0.00	0.00	17.63	0.00	0.01	0.04	0.05	0.00	0.00	0.22	0.03	0.12	0.00	0.51	0.07	940.48	0.00	10.35	0.00	14.75	0.00	0.56	2.52	0.12	0.66	0.00	0.06	0.00	0.03	0.27	51.97
0.67	0.02	0.06	0.00	0.00	0.10	0.00	0.01	0.00	5.12	10.08	9.22	109.99	2.77	0.00	0.07	0.11	0.10	2.25	0.05	8.38	0.02	0.00	1.26	0.00	0.00	0.00	0.00	0.06	0.11	0.16	0.00	0.03	36.54	0.00	0.00	2.21	0.13	17.51	0.00	0.01	0.05	0.00	0.01	0.00	0.04	44.32	5.38	32.94	12.60	0.00	0.07	0.00	0.04	0.24	0.00	53.03	0.00	0.05	0.00	0.61	26.45	0.00	4.44	0.00	0.91	1.01	0.01	1.84	0.00	2.87	0.00	1.67	0.00	0.00	0.02	0.17	793.79	17.78	23.36	0.00	0.00	0.00	0.00	0.56	2.51	1.97	0.02	0.11	0.00	0.02	0.00	0.00	0.02	0.10	0.00	0.05	38.57	0.00	0.08	0.00	0.03	0.00	1.96	0.00	6.53	10.58	0.12	0.02	0.00	11.92	0.00	0.00	0.00	0.00	0.30	0.00	21.40	1.73	0.03	0.00	1.43	4.52	0.00	0.90	0.00	0.00	0.00	9.01	0.16	0.00	0.00	3.26	0.01	0.36	0.04	0.10	0.00	0.00	0.00	0.36	0.01	3.08	0.00	0.00	0.00	0.02	6.38	0.00	0.00	0.00	0.00	0.02	0.00	0.00	15.17	0.00	0.00	0.20	0.00	16.31	0.01	0.00	0.02	2.62	0.86	0.00	0.01	1.83	2.31	64.27	16.06	0.00	0.07	1.38	0.13	2.61	0.24	142.31	4.38	11.37	55.41	0.14	0.01	0.09	0.00	0.22	0.00	0.58	2.32	0.38	0.00	2.31	0.04	0.06	7.53	16.42	0.00	1.75	0.01	3.60	0.10	0.00	0.00	0.01	0.00	7.62	8.59	18.24	0.00	0.31	0.85	0.51	0.11	0.10	0.00	0.00	0.00	0.00	1.56	0.00	0.34	0.11	0.00	0.00	21.50	0.00	3.21	0.00	4.62	0.00	0.00	0.00	0.02	0.06	0.00	0.00	0.46
106.58	0.00	0.35	10.20	0.00	0.00	0.00	5.43	0.00	0.01	6.51	0.00	0.00	63.70	0.36	2.04	0.03	10.47	0.42	11.47	12.84	0.04	0.00	0.00	0.00	0.00	0.46	2.76	7.95	5.32	0.54	197.39	0.14	23.58	0.04	0.00	0.09	2.45	6.03	0.20	0.00	6.37	0.28	0.00	0.00	0.90	0.00	0.02	0.00	0.07	0.00	0.00	60.00	0.16	1.73	26.12	0.00	0.02	0.00	2.57	5.63	0.00	0.00	0.04	25.06	0.00	0.00	2.85	4.05	0.14	34.75	0.02	0.00	0.42	0.34	0.02	1.24	0.58	0.00	0.00	0.00	0.14	0.05	0.02	0.00	7.25	7.97	0.00	0.00	0.00	10.35	6.96	8.59	0.00	0.53	0.40	5.88	0.71	4.79	0.00	0.00	0.02	1172.41	0.06	0.00	0.03	1.14	1.10	0.00	0.09	0.00	4.39	0.00	0.39	19.72	0.06	1.26	0.00	0.00	0.00	5.53	2.25	0.00	1.15	0.00	13.87	0.11	0.00	51.43	0.34	0.00	17.42	24.72	0.00	0.00	0.05	13.21	0.52	1.76	0.01	0.00	6.65	0.00	0.03	0.05	0.00	0.00	2.11	85.73	0.34	11.28	3.63	0.00	0.00	0.08	22.95	0.07	0.97	0.22	65.37	0.00	8.27	8.29	0.00	0.00	176.38	0.00	0.00	7.14	0.01	0.01	0.00	0.00	0.07	0.26	0.00	0.15	0.97	0.00	0.45	12.61	0.00	127.29	1.41	0.00	0.10	0.00	4.02	6.90	0.42	0.00	0.54	0.00	4.67	0.09	0.00	0.00	0.20	9.21	2.90	0.15	0.31	0.00	17.20	0.00	0.00	67.02	0.04	0.00	0.00	4.02	0.06	0.00	1.67	0.00	33.08	5.67	0.00	10.18	0.00	0.03	0.00	0.00	0.21	1.56	14.31	4.22	0.00	0.04	0.00	4.04	0.17	0.02	4.61	0.00	0.00	10.06	0.00
0.00	0.00	223.34	0.29	0.23	0.01	0.12	0.39	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	22.83	0.05	2.86	0.17	0.00	0.00	0.00	47.81	0.06	0.00	0.00	0.00	0.00	0.86	0.34	0.00	6.33	2.86	0.01	7.33	279.92	0.00	0.00	0.87	0.10	10.62	0.00	2.14	3.06	4.82	11.49	0.39	0.00	0.01	0.00	0.00	0.01	0.00	0.09	9.35	19.87	0.00	0.00	12.39	0.10	20.30	0.03	10.13	8.42	44.03	0.80	0.00	5.37	0.11	0.56	0.00	6.25	0.00	656.88	8.58	53.82	7.77	1.73	0.00	0.00	4.68	0.00	0.36	1057.21	0.01	0.00	3.56	2.75	0.00	0.00	2.30	0.00	0.81	0.00	10.75	16.17	0.44	0.10	0.00	56.14	17.39	25.61	7.22	2.20	0.08	0.00	0.13	0.00	0.00	1.81	0.00	5.64	0.21	0.74	0.20	0.02	17.05	0.00	53.03	0.14	15.30	0.01	3.47	1.59	0.23	0.01	0.88	0.00	0.00	4.48	0.08	0.00	0.67	0.00	29.12	0.00	43.58	0.00	0.00	0.10	0.33	0.00	2.47	10.05	131.05	0.19	21.83	0.21	0.00	6.65	0.00	0.00	0.00	0.52	1.06	0.35	11.34	6.23	9.00	5.59	1.40	6.95	0.00	42.79	1.37	0.00	5.44	0.00	0.00	3.28	0.00	44.19	69.58	0.48	0.00	58.66	5.49	4.71	21.53	3.01	0.79	0.06	460.16	0.01	25.73	3.58	0.44	4.50	30.95	0.09	5.83	0.00	0.21	1.61	0.00	3.23	0.00	0.10	0.00	52.35	0.00	0.00	5.04	9.03	24.91	0.00	38.77	0.13	2.40	0.00	0.00	0.83	0.03	0.49	0.00	13.17	0.06	0.00	9.76	0.00	52.24	2.58	3.00	0.55	24.43	695.26	0.63	0.01	3.91	9.82	0.02	1.77	7.90	7.20	91.01	34.22	1.37
